index,year,region_id,region,sector_id,sector,gender_id,gender,employment_sectors_percentage
1081,2012,15,Lima,4,Construcción,0,Total,7.368380041
1082,2012,15,Lima,4,Construcción,2,Mujeres,1.182634069
1083,2012,15,Lima,4,Construcción,1,Hombres,12.50511289
1084,2012,15,Lima,5,Comercio,0,Total,22.17306601
1085,2012,15,Lima,5,Comercio,2,Mujeres,28.11661965
1086,2012,15,Lima,5,Comercio,1,Hombres,17.23745318
1087,2012,15,Lima,6,Transportes y Comunicaciones,0,Total,9.98527856
1088,2012,15,Lima,6,Transportes y Comunicaciones,2,Mujeres,2.971295777
1089,2012,15,Lima,6,Transportes y Comunicaciones,1,Hombres,15.80979122
1090,2012,15,Lima,7,Otros servicios,0,Total,40.61455505
1091,2012,15,Lima,7,Otros servicios,2,Mujeres,52.18741499
1092,2012,15,Lima,7,Otros servicios,1,Hombres,31.00428492
1093,2012,16,Loreto,1,Agricultura,0,Total,30.00399879
1094,2012,16,Loreto,1,Agricultura,2,Mujeres,22.85015278
1095,2012,16,Loreto,1,Agricultura,1,Hombres,34.75160203
1096,2012,16,Loreto,2,Pesca/Minería,0,Total,3.62365568
1097,2012,16,Loreto,2,Pesca/Minería,2,Mujeres,0.494723075
1098,2012,16,Loreto,2,Pesca/Minería,1,Hombres,5.700151397
1099,2012,16,Loreto,3,Manufactura,0,Total,4.893036218
1100,2012,16,Loreto,3,Manufactura,2,Mujeres,4.641607505
1101,2012,16,Loreto,3,Manufactura,1,Hombres,5.059895244
1102,2012,16,Loreto,4,Construcción,0,Total,4.249944096
1103,2012,16,Loreto,4,Construcción,2,Mujeres,0.365219645
1104,2012,16,Loreto,4,Construcción,1,Hombres,6.828016143
1105,2012,16,Loreto,5,Comercio,0,Total,18.87514064
1106,2012,16,Loreto,5,Comercio,2,Mujeres,28.22864979
1107,2012,16,Loreto,5,Comercio,1,Hombres,12.6677453
1108,2012,16,Loreto,6,Transportes y Comunicaciones,0,Total,7.877038569
1109,2012,16,Loreto,6,Transportes y Comunicaciones,2,Mujeres,0.388786279
1110,2012,16,Loreto,6,Transportes y Comunicaciones,1,Hombres,12.84656837
1111,2012,16,Loreto,7,Otros servicios,0,Total,30.47718601
1112,2012,16,Loreto,7,Otros servicios,2,Mujeres,43.03086092
1113,2012,16,Loreto,7,Otros servicios,1,Hombres,22.14602152
1114,2012,17,Madre de Dios,1,Agricultura,0,Total,21.43299175
1115,2012,17,Madre de Dios,1,Agricultura,2,Mujeres,11.96765636
1116,2012,17,Madre de Dios,1,Agricultura,1,Hombres,26.48497297
1117,2012,17,Madre de Dios,2,Pesca/Minería,0,Total,6.442741967
1118,2012,17,Madre de Dios,2,Pesca/Minería,2,Mujeres,1.753763853
1119,2012,17,Madre de Dios,2,Pesca/Minería,1,Hombres,8.945413917
1120,2012,17,Madre de Dios,3,Manufactura,0,Total,4.058018838
1121,2012,17,Madre de Dios,3,Manufactura,2,Mujeres,3.639770214
1122,2012,17,Madre de Dios,3,Manufactura,1,Hombres,4.281252787
1123,2012,17,Madre de Dios,4,Construcción,0,Total,5.216352259
1124,2012,17,Madre de Dios,4,Construcción,2,Mujeres,0.716611854
1125,2012,17,Madre de Dios,4,Construcción,1,Hombres,7.618021412
1126,2012,17,Madre de Dios,5,Comercio,0,Total,19.01444002
1127,2012,17,Madre de Dios,5,Comercio,2,Mujeres,30.05152637
1128,2012,17,Madre de Dios,5,Comercio,1,Hombres,13.12356022
1129,2012,17,Madre de Dios,6,Transportes y Comunicaciones,0,Total,8.056239556
1130,2012,17,Madre de Dios,6,Transportes y Comunicaciones,2,Mujeres,1.152787424
1131,2012,17,Madre de Dios,6,Transportes y Comunicaciones,1,Hombres,11.7408539
1132,2012,17,Madre de Dios,7,Otros servicios,0,Total,35.77921562
1133,2012,17,Madre de Dios,7,Otros servicios,2,Mujeres,50.71788393
1134,2012,17,Madre de Dios,7,Otros servicios,1,Hombres,27.80592479
1135,2012,18,Moquegua,1,Agricultura,0,Total,24.10052353
1136,2012,18,Moquegua,1,Agricultura,2,Mujeres,22.91129746
1137,2012,18,Moquegua,1,Agricultura,1,Hombres,24.91396074
1138,2012,18,Moquegua,2,Pesca/Minería,0,Total,3.98401656
1139,2012,18,Moquegua,2,Pesca/Minería,2,Mujeres,0.423530139
1140,2012,18,Moquegua,2,Pesca/Minería,1,Hombres,6.41940899
1141,2012,18,Moquegua,3,Manufactura,0,Total,6.601970151
1142,2012,18,Moquegua,3,Manufactura,2,Mujeres,4.097858001
1143,2012,18,Moquegua,3,Manufactura,1,Hombres,8.314796729
1144,2012,18,Moquegua,4,Construcción,0,Total,7.494443261
1145,2012,18,Moquegua,4,Construcción,2,Mujeres,0.758644668
1146,2012,18,Moquegua,4,Construcción,1,Hombres,12.1017668
1147,2012,18,Moquegua,5,Comercio,0,Total,14.05303333
1148,2012,18,Moquegua,5,Comercio,2,Mujeres,23.73093859
1149,2012,18,Moquegua,5,Comercio,1,Hombres,7.433292527
1150,2012,18,Moquegua,6,Transportes y Comunicaciones,0,Total,5.460717144
1151,2012,18,Moquegua,6,Transportes y Comunicaciones,2,Mujeres,2.419453814
1152,2012,18,Moquegua,6,Transportes y Comunicaciones,1,Hombres,7.540958104
1153,2012,18,Moquegua,7,Otros servicios,0,Total,38.30529603
1154,2012,18,Moquegua,7,Otros servicios,2,Mujeres,45.65827733
1155,2012,18,Moquegua,7,Otros servicios,1,Hombres,33.27581611
1156,2012,19,Pasco,1,Agricultura,0,Total,43.88583169
1157,2012,19,Pasco,1,Agricultura,2,Mujeres,39.38880342
1158,2012,19,Pasco,1,Agricultura,1,Hombres,46.91886325
1159,2012,19,Pasco,2,Pesca/Minería,0,Total,5.255198913
1160,2012,19,Pasco,2,Pesca/Minería,2,Mujeres,0.793307231
1161,2012,19,Pasco,2,Pesca/Minería,1,Hombres,8.264532507
1162,2012,19,Pasco,3,Manufactura,0,Total,4.608220994
1163,2012,19,Pasco,3,Manufactura,2,Mujeres,5.386699898
1164,2012,19,Pasco,3,Manufactura,1,Hombres,4.083174022
1165,2012,19,Pasco,4,Construcción,0,Total,5.675814672
1166,2012,19,Pasco,4,Construcción,2,Mujeres,1.431164755
1167,2012,19,Pasco,4,Construcción,1,Hombres,8.538629033
1168,2012,19,Pasco,5,Comercio,0,Total,14.18668604
1169,2012,19,Pasco,5,Comercio,2,Mujeres,21.97307502
1170,2012,19,Pasco,5,Comercio,1,Hombres,8.935137241
1171,2012,19,Pasco,6,Transportes y Comunicaciones,0,Total,4.643293217
1172,2012,19,Pasco,6,Transportes y Comunicaciones,2,Mujeres,1.226985752
1173,2012,19,Pasco,6,Transportes y Comunicaciones,1,Hombres,6.947430016
1174,2012,19,Pasco,7,Otros servicios,0,Total,21.74495447
1175,2012,19,Pasco,7,Otros servicios,2,Mujeres,29.79996392
1176,2012,19,Pasco,7,Otros servicios,1,Hombres,16.31223393
1177,2012,20,Piura,1,Agricultura,0,Total,27.5510114
1178,2012,20,Piura,1,Agricultura,2,Mujeres,15.17998811
1179,2012,20,Piura,1,Agricultura,1,Hombres,35.82690063
1180,2012,20,Piura,2,Pesca/Minería,0,Total,2.878564938
1181,2012,20,Piura,2,Pesca/Minería,2,Mujeres,0.18501537
1182,2012,20,Piura,2,Pesca/Minería,1,Hombres,4.680478759
1183,2012,20,Piura,3,Manufactura,0,Total,8.540762365
1184,2012,20,Piura,3,Manufactura,2,Mujeres,10.14179585
1185,2012,20,Piura,3,Manufactura,1,Hombres,7.469713067
1186,2012,20,Piura,4,Construcción,0,Total,5.855904325
1187,2012,20,Piura,4,Construcción,2,Mujeres,0.074570766
1188,2012,20,Piura,4,Construcción,1,Hombres,9.72346443
1189,2012,20,Piura,5,Comercio,0,Total,21.01799721
1190,2012,20,Piura,5,Comercio,2,Mujeres,33.67778224
1191,2012,20,Piura,5,Comercio,1,Hombres,12.54893397
1192,2012,20,Piura,6,Transportes y Comunicaciones,0,Total,6.906941568
1193,2012,20,Piura,6,Transportes y Comunicaciones,2,Mujeres,1.539894797
1194,2012,20,Piura,6,Transportes y Comunicaciones,1,Hombres,10.49735471
1195,2012,20,Piura,7,Otros servicios,0,Total,27.2488182
1196,2012,20,Piura,7,Otros servicios,2,Mujeres,39.20095287
1197,2012,20,Piura,7,Otros servicios,1,Hombres,19.25315444
1198,2012,21,Puno,1,Agricultura,0,Total,44.13763024
1199,2012,21,Puno,1,Agricultura,2,Mujeres,46.78588005
1200,2012,21,Puno,1,Agricultura,1,Hombres,41.54356807
1201,2012,21,Puno,2,Pesca/Minería,0,Total,2.765372065
1202,2012,21,Puno,2,Pesca/Minería,2,Mujeres,0.097903724
1203,2012,21,Puno,2,Pesca/Minería,1,Hombres,5.378259528
1204,2012,21,Puno,3,Manufactura,0,Total,8.372663089
1205,2012,21,Puno,3,Manufactura,2,Mujeres,9.59885195
1206,2012,21,Puno,3,Manufactura,1,Hombres,7.171564109
1207,2012,21,Puno,4,Construcción,0,Total,4.556035118
1208,2012,21,Puno,4,Construcción,2,Mujeres,0.134712883
1209,2012,21,Puno,4,Construcción,1,Hombres,8.886889681
1210,2012,21,Puno,5,Comercio,0,Total,17.20617927
1211,2012,21,Puno,5,Comercio,2,Mujeres,25.7969261
1212,2012,21,Puno,5,Comercio,1,Hombres,8.791213536
1213,2012,21,Puno,6,Transportes y Comunicaciones,0,Total,4.730066374
1214,2012,21,Puno,6,Transportes y Comunicaciones,2,Mujeres,0.846428346
1215,2012,21,Puno,6,Transportes y Comunicaciones,1,Hombres,8.534238651
1216,2012,21,Puno,7,Otros servicios,0,Total,18.23205384
1217,2012,21,Puno,7,Otros servicios,2,Mujeres,16.73929695
1218,2012,21,Puno,7,Otros servicios,1,Hombres,19.69426643
1219,2012,22,San Martin,1,Agricultura,0,Total,46.05488
1220,2012,22,San Martin,1,Agricultura,2,Mujeres,29.12635443
1221,2012,22,San Martin,1,Agricultura,1,Hombres,54.98778974
1222,2012,22,San Martin,2,Pesca/Minería,0,Total,0.174123263
1223,2012,22,San Martin,2,Pesca/Minería,2,Mujeres,0
1224,2012,22,San Martin,2,Pesca/Minería,1,Hombres,0.266005298
1225,2012,22,San Martin,3,Manufactura,0,Total,4.691904995
1226,2012,22,San Martin,3,Manufactura,2,Mujeres,3.963999739
1227,2012,22,San Martin,3,Manufactura,1,Hombres,5.07600885
1228,2012,22,San Martin,4,Construcción,0,Total,4.398859729
1229,2012,22,San Martin,4,Construcción,2,Mujeres,0.328537426
1230,2012,22,San Martin,4,Construcción,1,Hombres,6.546703118
1231,2012,22,San Martin,5,Comercio,0,Total,14.87371235
1232,2012,22,San Martin,5,Comercio,2,Mujeres,27.69002373
1233,2012,22,San Martin,5,Comercio,1,Hombres,8.110751677
1234,2012,22,San Martin,6,Transportes y Comunicaciones,0,Total,5.014698556
1235,2012,22,San Martin,6,Transportes y Comunicaciones,2,Mujeres,0.612992079
1236,2012,22,San Martin,6,Transportes y Comunicaciones,1,Hombres,7.337408026
1237,2012,22,San Martin,7,Otros servicios,0,Total,24.79182111
1238,2012,22,San Martin,7,Otros servicios,2,Mujeres,38.2780926
1239,2012,22,San Martin,7,Otros servicios,1,Hombres,17.67533329
1240,2012,23,Tacna,1,Agricultura,0,Total,13.87932823
1241,2012,23,Tacna,1,Agricultura,2,Mujeres,13.05827568
1242,2012,23,Tacna,1,Agricultura,1,Hombres,14.50517118
1243,2012,23,Tacna,2,Pesca/Minería,0,Total,1.867041352
1244,2012,23,Tacna,2,Pesca/Minería,2,Mujeres,0.055305601
1245,2012,23,Tacna,2,Pesca/Minería,1,Hombres,3.248027282
1246,2012,23,Tacna,3,Manufactura,0,Total,6.649682203
1247,2012,23,Tacna,3,Manufactura,2,Mujeres,5.334122318
1248,2012,23,Tacna,3,Manufactura,1,Hombres,7.652460722
1249,2012,23,Tacna,4,Construcción,0,Total,7.022111525
1250,2012,23,Tacna,4,Construcción,2,Mujeres,0.18971106
1251,2012,23,Tacna,4,Construcción,1,Hombres,12.2300724
1252,2012,23,Tacna,5,Comercio,0,Total,23.21420194
1253,2012,23,Tacna,5,Comercio,2,Mujeres,34.01524882
1254,2012,23,Tacna,5,Comercio,1,Hombres,14.98116145
1255,2012,23,Tacna,6,Transportes y Comunicaciones,0,Total,9.336364011
1256,2012,23,Tacna,6,Transportes y Comunicaciones,2,Mujeres,2.217638692
1257,2012,23,Tacna,6,Transportes y Comunicaciones,1,Hombres,14.76257449
1258,2012,23,Tacna,7,Otros servicios,0,Total,38.03127074
1259,2012,23,Tacna,7,Otros servicios,2,Mujeres,45.12969783
1260,2012,23,Tacna,7,Otros servicios,1,Hombres,32.62053248
1261,2012,24,Tumbes,1,Agricultura,0,Total,10.4314618
1262,2012,24,Tumbes,1,Agricultura,2,Mujeres,2.390695222
1263,2012,24,Tumbes,1,Agricultura,1,Hombres,15.10110985
1264,2012,24,Tumbes,2,Pesca/Minería,0,Total,4.987197549
1265,2012,24,Tumbes,2,Pesca/Minería,2,Mujeres,0.149162407
1266,2012,24,Tumbes,2,Pesca/Minería,1,Hombres,7.79687013
1267,2012,24,Tumbes,3,Manufactura,0,Total,5.947080431
1268,2012,24,Tumbes,3,Manufactura,2,Mujeres,6.326521044
1269,2012,24,Tumbes,3,Manufactura,1,Hombres,5.726721575
1270,2012,24,Tumbes,4,Construcción,0,Total,6.062565358
1271,2012,24,Tumbes,4,Construcción,2,Mujeres,0
1272,2012,24,Tumbes,4,Construcción,1,Hombres,9.58337973
1273,2012,24,Tumbes,5,Comercio,0,Total,23.43787949
1274,2012,24,Tumbes,5,Comercio,2,Mujeres,35.8582674
1275,2012,24,Tumbes,5,Comercio,1,Hombres,16.22478112
1276,2012,24,Tumbes,6,Transportes y Comunicaciones,0,Total,14.13686877
1277,2012,24,Tumbes,6,Transportes y Comunicaciones,2,Mujeres,1.858717976
1278,2012,24,Tumbes,6,Transportes y Comunicaciones,1,Hombres,21.26736341
1279,2012,24,Tumbes,7,Otros servicios,0,Total,34.9969466
1280,2012,24,Tumbes,7,Otros servicios,2,Mujeres,53.41663595
1281,2012,24,Tumbes,7,Otros servicios,1,Hombres,24.29977418
1282,2012,25,Ucayali,1,Agricultura,0,Total,23.19816474
1283,2012,25,Ucayali,1,Agricultura,2,Mujeres,15.45196075
1284,2012,25,Ucayali,1,Agricultura,1,Hombres,28.09052466
1285,2012,25,Ucayali,2,Pesca/Minería,0,Total,2.44073864
1286,2012,25,Ucayali,2,Pesca/Minería,2,Mujeres,0.250926318
1287,2012,25,Ucayali,2,Pesca/Minería,1,Hombres,3.823783815
1288,2012,25,Ucayali,3,Manufactura,0,Total,9.60455276
1289,2012,25,Ucayali,3,Manufactura,2,Mujeres,6.569971574
1290,2012,25,Ucayali,3,Manufactura,1,Hombres,11.52113841
1291,2012,25,Ucayali,4,Construcción,0,Total,4.735445485
1292,2012,25,Ucayali,4,Construcción,2,Mujeres,0
1293,2012,25,Ucayali,4,Construcción,1,Hombres,7.72626573
1294,2012,25,Ucayali,5,Comercio,0,Total,20.06339313
1295,2012,25,Ucayali,5,Comercio,2,Mujeres,32.71797333
1296,2012,25,Ucayali,5,Comercio,1,Hombres,12.0709931
1297,2012,25,Ucayali,6,Transportes y Comunicaciones,0,Total,9.84835904
1298,2012,25,Ucayali,6,Transportes y Comunicaciones,2,Mujeres,0.600846969
1299,2012,25,Ucayali,6,Transportes y Comunicaciones,1,Hombres,15.68891753
1300,2012,25,Ucayali,7,Otros servicios,0,Total,30.1093462
1301,2012,25,Ucayali,7,Otros servicios,2,Mujeres,44.40832105
1302,2012,25,Ucayali,7,Otros servicios,1,Hombres,21.07837675
1303,2013,0,Nacional,1,Agricultura,0,Total,24.01627582
1304,2013,0,Nacional,1,Agricultura,2,Mujeres,21.40900599
1305,2013,0,Nacional,1,Agricultura,1,Hombres,26.05873418
1306,2013,0,Nacional,2,Pesca/Minería,0,Total,1.835142423
1307,2013,0,Nacional,2,Pesca/Minería,2,Mujeres,0.2951301
1308,2013,0,Nacional,2,Pesca/Minería,1,Hombres,3.041542699
1309,2013,0,Nacional,3,Manufactura,0,Total,10.12549713
1310,2013,0,Nacional,3,Manufactura,2,Mujeres,9.373715243
1311,2013,0,Nacional,3,Manufactura,1,Hombres,10.71442091
1312,2013,0,Nacional,4,Construcción,0,Total,6.22141929
1313,2013,0,Nacional,4,Construcción,2,Mujeres,0.678152176
1314,2013,0,Nacional,4,Construcción,1,Hombres,10.56385141
1315,2013,0,Nacional,5,Comercio,0,Total,19.18177532
1316,2013,0,Nacional,5,Comercio,2,Mujeres,26.48312075
1317,2013,0,Nacional,5,Comercio,1,Hombres,13.46211644
1318,2013,0,Nacional,6,Transportes y Comunicaciones,0,Total,7.68797085
1319,2013,0,Nacional,6,Transportes y Comunicaciones,2,Mujeres,1.930915488
1320,2013,0,Nacional,6,Transportes y Comunicaciones,1,Hombres,12.19787838
1321,2013,0,Nacional,7,Otros servicios,0,Total,30.93191917
1322,2013,0,Nacional,7,Otros servicios,2,Mujeres,39.82996025
1323,2013,0,Nacional,7,Otros servicios,1,Hombres,23.96145598
1324,2013,0.1,Urbana,1,Agricultura,0,Total,7.949612974
1325,2013,0.1,Urbana,1,Agricultura,2,Mujeres,6.117943879
1326,2013,0.1,Urbana,1,Agricultura,1,Hombres,9.417408746
1327,2013,0.1,Urbana,2,Pesca/Minería,0,Total,1.807789045
1328,2013,0.1,Urbana,2,Pesca/Minería,2,Mujeres,0.292674292
1329,2013,0.1,Urbana,2,Pesca/Minería,1,Hombres,3.021916113
1330,2013,0.1,Urbana,3,Manufactura,0,Total,11.96746791
1331,2013,0.1,Urbana,3,Manufactura,2,Mujeres,10.20293008
1332,2013,0.1,Urbana,3,Manufactura,1,Hombres,13.3814685
1333,2013,0.1,Urbana,4,Construcción,0,Total,7.217547936
1334,2013,0.1,Urbana,4,Construcción,2,Mujeres,0.837431684
1335,2013,0.1,Urbana,4,Construcción,1,Hombres,12.3302114
1336,2013,0.1,Urbana,5,Comercio,0,Total,23.27159667
1337,2013,0.1,Urbana,5,Comercio,2,Mujeres,31.18708955
1338,2013,0.1,Urbana,5,Comercio,1,Hombres,16.92856943
1339,2013,0.1,Urbana,6,Transportes y Comunicaciones,0,Total,9.51816811
1340,2013,0.1,Urbana,6,Transportes y Comunicaciones,2,Mujeres,2.458065359
1341,2013,0.1,Urbana,6,Transportes y Comunicaciones,1,Hombres,15.17573419
1342,2013,0.1,Urbana,7,Otros servicios,0,Total,38.26781735
1343,2013,0.1,Urbana,7,Otros servicios,2,Mujeres,48.90386516
1344,2013,0.1,Urbana,7,Otros servicios,1,Hombres,29.74469162
1345,2013,0.2,Rural,1,Agricultura,0,Total,72.07618928
1346,2013,0.2,Rural,1,Agricultura,2,Mujeres,69.56616584
1347,2013,0.2,Rural,1,Agricultura,1,Hombres,73.91274279
1348,2013,0.2,Rural,2,Pesca/Minería,0,Total,1.91696408
1349,2013,0.2,Rural,2,Pesca/Minería,2,Mujeres,0.302864338
1350,2013,0.2,Rural,2,Pesca/Minería,1,Hombres,3.097981162
1351,2013,0.2,Rural,3,Manufactura,0,Total,4.615643751
1352,2013,0.2,Rural,3,Manufactura,2,Mujeres,6.762213763
1353,2013,0.2,Rural,3,Manufactura,1,Hombres,3.045024673
1354,2013,0.2,Rural,4,Construcción,0,Total,3.241717969
1355,2013,0.2,Rural,4,Construcción,2,Mujeres,0.176522617
1356,2013,0.2,Rural,4,Construcción,1,Hombres,5.484483997
1357,2013,0.2,Rural,5,Comercio,0,Total,6.947967817
1358,2013,0.2,Rural,5,Comercio,2,Mujeres,11.66859867
1359,2013,0.2,Rural,5,Comercio,1,Hombres,3.493939835
1360,2013,0.2,Rural,6,Transportes y Comunicaciones,0,Total,2.213335416
1361,2013,0.2,Rural,6,Transportes y Comunicaciones,2,Mujeres,0.270727306
1362,2013,0.2,Rural,6,Transportes y Comunicaciones,1,Hombres,3.63471806
1363,2013,0.2,Rural,7,Otros servicios,0,Total,8.988181691
1364,2013,0.2,Rural,7,Otros servicios,2,Mujeres,11.25290747
1365,2013,0.2,Rural,7,Otros servicios,1,Hombres,7.331109483
1366,2013,0.4,Costa,1,Agricultura,0,Total,8.324258225
1367,2013,0.4,Costa,1,Agricultura,2,Mujeres,5.823230338
1368,2013,0.4,Costa,1,Agricultura,1,Hombres,10.28363002
1369,2013,0.4,Costa,2,Pesca/Minería,0,Total,1.469088942
1370,2013,0.4,Costa,2,Pesca/Minería,2,Mujeres,0.224958161
1371,2013,0.4,Costa,2,Pesca/Minería,1,Hombres,2.443774101
1372,2013,0.4,Costa,3,Manufactura,0,Total,12.76164016
1373,2013,0.4,Costa,3,Manufactura,2,Mujeres,10.54547699
1374,2013,0.4,Costa,3,Manufactura,1,Hombres,14.49784136
1375,2013,0.4,Costa,4,Construcción,0,Total,7.082729203
1376,2013,0.4,Costa,4,Construcción,2,Mujeres,0.826073287
1377,2013,0.4,Costa,4,Construcción,1,Hombres,11.98435993
1378,2013,0.4,Costa,5,Comercio,0,Total,23.26894361
1379,2013,0.4,Costa,5,Comercio,2,Mujeres,30.74618063
1380,2013,0.4,Costa,5,Comercio,1,Hombres,17.41107716
1381,2013,0.4,Costa,6,Transportes y Comunicaciones,0,Total,9.71566756
1382,2013,0.4,Costa,6,Transportes y Comunicaciones,2,Mujeres,2.660937288
1383,2013,0.4,Costa,6,Transportes y Comunicaciones,1,Hombres,15.24253097
1384,2013,0.4,Costa,7,Otros servicios,0,Total,37.37767231
1385,2013,0.4,Costa,7,Otros servicios,2,Mujeres,49.17314331
1386,2013,0.4,Costa,7,Otros servicios,1,Hombres,28.13678645
1387,2013,0.5,Sierra,1,Agricultura,0,Total,43.16957996
1388,2013,0.5,Sierra,1,Agricultura,2,Mujeres,42.4570492
1389,2013,0.5,Sierra,1,Agricultura,1,Hombres,43.78123392
1390,2013,0.5,Sierra,2,Pesca/Minería,0,Total,2.529975288
1391,2013,0.5,Sierra,2,Pesca/Minería,2,Mujeres,0.430407808
1392,2013,0.5,Sierra,2,Pesca/Minería,1,Hombres,4.332295725
1393,2013,0.5,Sierra,3,Manufactura,0,Total,7.621553879
1394,2013,0.5,Sierra,3,Manufactura,2,Mujeres,8.940463115
1395,2013,0.5,Sierra,3,Manufactura,1,Hombres,6.489369706
1396,2013,0.5,Sierra,4,Construcción,0,Total,5.319864425
1397,2013,0.5,Sierra,4,Construcción,2,Mujeres,0.579693409
1398,2013,0.5,Sierra,4,Construcción,1,Hombres,9.388943979
1399,2013,0.5,Sierra,5,Comercio,0,Total,13.76980289
1400,2013,0.5,Sierra,5,Comercio,2,Mujeres,20.3004746
1401,2013,0.5,Sierra,5,Comercio,1,Hombres,8.163713438
1402,2013,0.5,Sierra,6,Transportes y Comunicaciones,0,Total,4.857034203
1403,2013,0.5,Sierra,6,Transportes y Comunicaciones,2,Mujeres,1.077605485
1404,2013,0.5,Sierra,6,Transportes y Comunicaciones,1,Hombres,8.101388904
1405,2013,0.5,Sierra,7,Otros servicios,0,Total,22.73218935
1406,2013,0.5,Sierra,7,Otros servicios,2,Mujeres,26.21430638
1407,2013,0.5,Sierra,7,Otros servicios,1,Hombres,19.74305433
1408,2013,0.6,Selva,1,Agricultura,0,Total,40.58885702
1409,2013,0.6,Selva,1,Agricultura,2,Mujeres,31.27106583
1410,2013,0.6,Selva,1,Agricultura,1,Hombres,46.34125846
1411,2013,0.6,Selva,2,Pesca/Minería,0,Total,1.59212702
1412,2013,0.6,Selva,2,Pesca/Minería,2,Mujeres,0.215087334
1413,2013,0.6,Selva,2,Pesca/Minería,1,Hombres,2.442251786
1414,2013,0.6,Selva,3,Manufactura,0,Total,5.529862858
1415,2013,0.6,Selva,3,Manufactura,2,Mujeres,5.10233122
1416,2013,0.6,Selva,3,Manufactura,1,Hombres,5.793802407
1417,2013,0.6,Selva,4,Construcción,0,Total,4.931681455
1418,2013,0.6,Selva,4,Construcción,2,Mujeres,0.273376851
1419,2013,0.6,Selva,4,Construcción,1,Hombres,7.80751732
1420,2013,0.6,Selva,5,Comercio,0,Total,15.93967671
1421,2013,0.6,Selva,5,Comercio,2,Mujeres,25.09274812
1422,2013,0.6,Selva,5,Comercio,1,Hombres,10.28896615
1423,2013,0.6,Selva,6,Transportes y Comunicaciones,0,Total,6.450095315
1424,2013,0.6,Selva,6,Transportes y Comunicaciones,2,Mujeres,1.061802141
1425,2013,0.6,Selva,6,Transportes y Comunicaciones,1,Hombres,9.77659456
1426,2013,0.6,Selva,7,Otros servicios,0,Total,24.96769962
1427,2013,0.6,Selva,7,Otros servicios,2,Mujeres,36.98358851
1428,2013,0.6,Selva,7,Otros servicios,1,Hombres,17.54960931
1429,2013,1,Amazonas,1,Agricultura,0,Total,57.93186369
1430,2013,1,Amazonas,1,Agricultura,2,Mujeres,51.73483397
1431,2013,1,Amazonas,1,Agricultura,1,Hombres,62.03008308
1432,2013,1,Amazonas,2,Pesca/Minería,0,Total,0.56461282
1433,2013,1,Amazonas,2,Pesca/Minería,2,Mujeres,0.208314226
1434,2013,1,Amazonas,2,Pesca/Minería,1,Hombres,0.800240188
1435,2013,1,Amazonas,3,Manufactura,0,Total,3.577672259
1436,2013,1,Amazonas,3,Manufactura,2,Mujeres,3.06131961
1437,2013,1,Amazonas,3,Manufactura,1,Hombres,3.919146567
1438,2013,1,Amazonas,4,Construcción,0,Total,5.012889379
1439,2013,1,Amazonas,4,Construcción,2,Mujeres,0
1440,2013,1,Amazonas,4,Construcción,1,Hombres,8.328013136
1441,2013,1,Amazonas,5,Comercio,0,Total,9.68759038
1442,2013,1,Amazonas,5,Comercio,2,Mujeres,17.34094457
1443,2013,1,Amazonas,5,Comercio,1,Hombres,4.626274564
1444,2013,1,Amazonas,6,Transportes y Comunicaciones,0,Total,4.53253319
1445,2013,1,Amazonas,6,Transportes y Comunicaciones,2,Mujeres,0.734605039
1446,2013,1,Amazonas,6,Transportes y Comunicaciones,1,Hombres,7.044178848
1447,2013,1,Amazonas,7,Otros servicios,0,Total,18.69283828
1448,2013,1,Amazonas,7,Otros servicios,2,Mujeres,26.91998259
1449,2013,1,Amazonas,7,Otros servicios,1,Hombres,13.25206362
1450,2013,2,Ancash,1,Agricultura,0,Total,35.16951147
1451,2013,2,Ancash,1,Agricultura,2,Mujeres,35.58382034
1452,2013,2,Ancash,1,Agricultura,1,Hombres,34.84347735
1453,2013,2,Ancash,2,Pesca/Minería,0,Total,2.468642846
1454,2013,2,Ancash,2,Pesca/Minería,2,Mujeres,0.47195975
1455,2013,2,Ancash,2,Pesca/Minería,1,Hombres,4.039902548
1456,2013,2,Ancash,3,Manufactura,0,Total,7.282186387
1457,2013,2,Ancash,3,Manufactura,2,Mujeres,5.55460675
1458,2013,2,Ancash,3,Manufactura,1,Hombres,8.641679173
1459,2013,2,Ancash,4,Construcción,0,Total,6.605135299
1460,2013,2,Ancash,4,Construcción,2,Mujeres,0.777721785
1461,2013,2,Ancash,4,Construcción,1,Hombres,11.19093063
1462,2013,2,Ancash,5,Comercio,0,Total,17.0105957
1463,2013,2,Ancash,5,Comercio,2,Mujeres,25.65606127
1464,2013,2,Ancash,5,Comercio,1,Hombres,10.20717674
1465,2013,2,Ancash,6,Transportes y Comunicaciones,0,Total,6.742222473
1466,2013,2,Ancash,6,Transportes y Comunicaciones,2,Mujeres,0.641137453
1467,2013,2,Ancash,6,Transportes y Comunicaciones,1,Hombres,11.54337948
1468,2013,2,Ancash,7,Otros servicios,0,Total,24.72170582
1469,2013,2,Ancash,7,Otros servicios,2,Mujeres,31.31469266
1470,2013,2,Ancash,7,Otros servicios,1,Hombres,19.53345409
1471,2013,3,Apurimac,1,Agricultura,0,Total,57.00192779
1472,2013,3,Apurimac,1,Agricultura,2,Mujeres,54.6799807
1473,2013,3,Apurimac,1,Agricultura,1,Hombres,58.99901542
